id,start_lat,start_lon,end_lat,end_lon
1,115.50745,39.93952,115.49203,39.95016
2,115.83152,40.01699,115.81801,40.01433
3,115.77836,39.99875,115.776,39.99695
4,115.72351,39.98076,115.71766,39.97914
5,115.72694,39.98236,115.72351,39.98076
6,115.81755,40.01419,115.77978,40
7,115.5727,39.92577,115.52012,39.93038
8,115.6365,39.94352,115.61871,39.94426
9,115.97152,40.00701,115.94207,40.00638
10,115.87598,40.03907,115.83161,40.01699
11,115.99616,40.00879,115.97152,40.00701
12,115.76618,39.99431,115.72694,39.98236
13,116.09383,39.99663,116.08656,40.00132
14,115.49203,39.95016,115.4106,40.01729
15,116.05444,39.98956,116.04063,39.9867
16,115.87748,40.03888,115.87647,40.03923
17,116.00797,40.0067,115.99616,40.00879
18,115.60903,39.94135,115.5727,39.92577
19,115.94207,40.00638,115.87748,40.03888
20,116.02499,40.0012,116.00797,40.0067
21,115.67854,39.96876,115.64042,39.94364
22,115.6969,39.96946,115.68126,39.9678
23,115.70758,39.97698,115.6969,39.96946
24,115.71766,39.97914,115.71682,39.97895
25,116.07729,40.00465,116.05444,39.98956
26,115.375,40.08274,115.41046,40.02248
27,116.0943,39.99535,116.10633,39.96137
28,116.02699,40.00116,116.04063,39.9867
29,115.41007,40.02303,115.38282,40.06392
30,116.10678,39.96088,116.09417,39.99585
31,116.04063,39.9867,116.02499,40.0012
32,115.41046,40.02248,115.49052,39.95054
33,115.5158,39.93334,115.5668,39.92536
34,115.83314,40.01721,115.87579,40.0385
35,115.77966,39.99989,115.81801,40.01433
36,115.72694,39.98236,115.72351,39.98076
37,115.72883,39.98353,115.77491,39.99631
38,115.82028,40.01508,115.83091,40.01579
39,115.57394,39.92612,115.61871,39.94426
40,115.64305,39.94396,115.67905,39.96694
41,115.97219,40.00753,115.99692,40.00789
42,115.87598,40.03907,115.87647,40.03923
43,115.99618,40.00889,116.00174,40.00593
44,115.77491,39.99631,115.77966,39.99989
45,115.49599,39.94775,115.5158,39.93334
46,116.05508,39.98987,116.07366,40.00372
47,115.87839,40.03827,115.94134,40.00695
48,116.00807,40.00671,116.02478,40.00109
49,115.61953,39.9442,115.64042,39.94364
50,116.04084,39.98661,116.05436,39.98952
51,115.94225,40.00624,115.96812,40.00367
52,115.67854,39.96876,115.69575,39.96853
53,115.70128,39.97241,115.70765,39.97704
54,115.70803,39.97734,115.71736,39.97907
55,115.71766,39.97914,115.7231,39.98065
56,116.07729,40.00465,116.09417,39.99585
57,116.53045,39.86992,116.52423,39.87022
58,116.50986,39.87083,116.50064,39.87111
59,116.56911,39.86841,116.56353,39.86867
60,116.55717,39.86885,116.55458,39.86898
61,116.52135,39.87035,116.51319,39.87087
62,116.54801,39.8718,116.53103,39.86989
63,116.50064,39.87111,116.49291,39.87151
64,116.53072,39.86948,116.54219,39.869
65,116.50514,39.87053,116.51018,39.87028
66,116.51411,39.87005,116.51962,39.86999
67,116.55324,39.86853,116.5722,39.86782
68,116.49983,39.87069,116.50514,39.87053
69,116.49071,39.86973,116.49983,39.87069
70,116.52149,39.86991,116.53072,39.86948
71,116.54219,39.869,116.55324,39.86853
72,116.51018,39.87028,116.51385,39.87005
73,116.30279,39.8816,116.296,39.88021
74,116.30819,39.88393,116.30279,39.8816
75,116.25714,39.86593,116.24883,39.86242
76,116.29462,39.87986,116.2782,39.87676
77,116.27641,39.87506,116.25714,39.86593
78,116.24463,39.86072,116.23869,39.85893
79,116.24138,39.85845,116.26125,39.8665
80,116.26678,39.86957,116.27773,39.87439
81,115.97868,40.36269,115.97174,40.36353
82,116,40.36091,115.9801,40.36248
83,116.19117,40.22646,116.16478,40.23497
84,116.14309,40.24342,116.13827,40.24415
85,116.1616,40.23531,116.15142,40.23761
86,116.1268,40.25075,116.09618,40.27348
87,116.13742,40.24428,116.12705,40.25042
88,115.96613,40.36408,115.94841,40.3646
89,115.97174,40.36353,115.96962,40.36373
90,116.24273,40.16819,116.26,40.14329
91,116.02785,40.33729,116.09201,40.27536
92,116.32887,40.05485,116.34074,40.03917
93,116.26154,40.14131,116.26868,40.12395
94,116.29786,40.09439,116.31202,40.07627
95,116.3811,39.97632,116.38025,39.96883
96,116.28368,40.11007,116.29718,40.09529
97,115.95342,40.37489,115.95205,40.37236
98,116.2333,40.19057,116.23591,40.18436
99,116.31459,40.07327,116.3288,40.05494
100,116.37707,39.98866,116.37906,39.98456
101,116.00574,40.35833,116.02779,40.33792
102,116.38031,39.98034,116.38108,39.97717
103,116.23591,40.18436,116.24273,40.16819
104,116.22345,40.21144,116.22839,40.2005
105,116.14663,40.24188,116.14908,40.23915
106,116.37011,40.00105,116.375,39.99463
107,116.27026,40.12153,116.28104,40.11208
108,116.35221,40.02215,116.3622,40.00969
109,116.36408,40.00867,116.36946,40.0019
110,116.2286,40.20006,116.23263,40.19196
111,116.21714,40.22077,116.2227,40.21273
112,116.34102,40.03879,116.35207,40.0222
113,116.37546,39.99403,116.37707,39.98866
114,116.24541,40.16981,116.23806,40.18479
115,116.09084,40.27585,116.02779,40.33792
116,116.02223,40.34614,116.00256,40.35933
117,116.37593,39.99427,116.3703,40.0015
118,116.37718,39.99241,116.37629,39.99379
119,116.22948,40.2008,116.2267,40.20663
120,116.26197,40.14234,116.25598,40.14982
121,116.38157,39.97718,116.38052,39.98137
122,116.37016,40.00169,116.36468,40.00919
123,116.28175,40.11267,116.27078,40.12151
124,116.09084,40.27585,116.02779,40.33792
125,116.23367,40.19203,116.22978,40.20015
126,116.31486,40.07425,116.30085,40.09227
127,116.32891,40.05557,116.31546,40.07347
128,116.36434,40.00962,116.3567,40.02271
129,116.38068,39.96857,116.3813,39.97225
130,116.23627,40.1871,116.23428,40.1907
131,116.25039,40.15806,116.25,40.15872
132,116.38021,39.9825,116.37847,39.98914
133,116.22346,40.21247,116.21718,40.22204
134,116.14913,40.23921,116.14671,40.24195
135,116.29845,40.09534,116.28621,40.10949
136,116.26916,40.12405,116.2686,40.13186
137,116.35677,40.02293,116.34191,40.03862
138,116.21243,40.22431,116.19432,40.22566
139,116.24764,40.16219,116.24482,40.16761
140,116.34131,40.03946,116.32962,40.05468
141,116.3814,39.97299,116.38161,39.97629
142,116.26855,40.13311,116.26251,40.1417
143,116.22627,40.20741,116.22355,40.21233
144,115.98231,40.36249,116.00221,40.35954
145,116.20294,40.22438,116.21027,40.22417
146,116.09201,40.27536,116.12703,40.25045
147,116.21027,40.22417,116.2157,40.22239
148,116.14908,40.23915,116.16449,40.23387
149,116.16449,40.23387,116.18159,40.22847
150,116.12703,40.25045,116.13811,40.24414
151,116.18399,40.22778,116.20294,40.22438
152,116.13824,40.24405,116.14663,40.24188
153,115.96962,40.36373,115.97174,40.36353
154,115.9501,40.36335,115.96962,40.36373
155,115.97305,40.36338,115.97846,40.36271
156,116.13198,39.91667,116.12447,39.9229
157,115.89022,40.55314,115.90257,40.51403
158,115.90628,40.50871,115.90265,40.5139
159,116.1239,39.92548,116.12416,39.92348
160,115.90265,40.5139,115.89552,40.54613
161,116.12517,39.88663,116.13382,39.91466
162,115.90628,40.50871,115.90265,40.5139
163,116.12413,39.92384,116.1239,39.92551
164,116.12417,39.92339,116.13282,39.91576
165,115.8308,40.48094,115.77949,40.46222
166,115.90265,40.5139,115.89575,40.51082
167,115.95363,40.52224,115.90265,40.5139
168,115.88596,40.50663,115.84124,40.48407
169,115.77751,40.46021,115.83376,40.48203
170,115.83376,40.48203,115.89575,40.51082
171,115.90863,40.51625,115.95358,40.52054
172,115.89575,40.51082,115.90265,40.5139
173,116.54335,40.1045,116.5438,40.10052
174,116.54378,40.10148,116.54345,40.10443
175,116.4078,39.95154,116.40086,39.95152
176,116.39369,39.95149,116.3952,39.95151
177,116.39196,39.95148,116.38746,39.95141
178,116.38203,39.95135,116.38001,39.95136
179,116.38746,39.95141,116.38241,39.95136
180,116.39944,39.95151,116.39683,39.95151
181,116.38029,39.95132,116.38091,39.95134
182,116.39566,39.95151,116.40041,39.95152
183,116.39369,39.95149,116.3952,39.95151
184,116.38203,39.95135,116.38661,39.95141
185,116.38878,39.95145,116.39369,39.95149
186,116.40041,39.95152,116.40791,39.95154
187,116.40742,39.98507,116.40738,39.98319
188,116.40738,39.983,116.40737,39.9771
189,116.40737,39.97696,116.40738,39.97544
190,116.40738,39.97517,116.40715,39.9695
191,116.40755,39.98319,116.4076,39.98507
192,116.4076,39.9695,116.40759,39.97518
193,116.40757,39.97921,116.40754,39.98206
194,116.40757,39.97697,116.40759,39.97545
195,116.40733,39.98764,116.40723,39.98312
196,116.40722,39.98301,116.40722,39.9771
197,116.40722,39.97696,116.40729,39.96995
198,116.40765,39.98312,116.40782,39.98767
199,116.4076,39.9695,116.40767,39.97697
200,116.40767,39.97737,116.40765,39.983
201,116.41089,39.94894,116.43192,39.9493
202,116.43417,39.94803,116.41079,39.94929
203,116.40812,39.94852,116.40831,39.94542
204,116.40831,39.94542,116.40837,39.94405
205,116.40837,39.94405,116.4085,39.94084
206,116.40851,39.94404,116.40846,39.94542
207,116.40842,39.94617,116.40835,39.9476
208,116.40859,39.94192,116.40854,39.94334
209,116.40796,39.9563,116.40806,39.94974
210,116.40732,39.96829,116.40778,39.96211
211,116.40778,39.96195,116.40787,39.95923
212,116.40793,39.95716,116.40788,39.95904
213,116.40861,39.94952,116.40812,39.95629
214,116.40804,39.95924,116.40796,39.96195
215,116.40809,39.95715,116.40804,39.95904
216,116.40796,39.96203,116.40786,39.96503
217,116.40786,39.96503,116.40749,39.96838
218,116.40755,39.96541,116.4076,39.96391
219,116.40769,39.96117,116.4077,39.96045
220,116.40815,39.95975,116.40811,39.96117
221,116.40809,39.96203,116.408,39.96504
222,116.408,39.96504,116.40761,39.96754
223,116.39377,39.9488,116.4054,39.94888
224,116.40605,39.94923,116.39376,39.94916
225,116.26973,40.0088,116.27042,40.00868
226,116.26878,40.00887,116.26973,40.0088
227,116.27259,40.00713,116.27198,40.008
228,116.27302,40.0055,116.273,40.00571
229,116.41379,39.86527,116.40275,39.8654
230,116.40275,39.8654,116.40114,39.86551
231,116.41902,39.86541,116.41379,39.86527
232,116.42149,39.86554,116.41902,39.86541
233,116.40114,39.86551,116.40039,39.86544
234,116.41509,39.86531,116.41791,39.86539
235,116.4034,39.86533,116.41227,39.86524
236,116.41915,39.86543,116.42053,39.86547
237,116.40275,39.8654,116.40114,39.86551
238,116.40114,39.86551,116.40039,39.86544
239,116.40778,40.00525,116.40776,40.00293
240,116.40774,40.00218,116.40768,39.99892
241,116.41034,40.03273,116.40931,40.02698
242,116.40768,39.99868,116.40759,39.99508
243,116.40754,39.9922,116.40752,39.99079
244,116.40789,40.00919,116.40779,40.00584
245,116.40854,40.02192,116.4079,40.0097
246,116.41205,40.04567,116.41185,40.04221
247,116.41118,40.03757,116.41037,40.03287
248,116.40929,40.02687,116.40868,40.0228
249,116.40768,39.99079,116.40772,39.99222
250,116.40796,40.00562,116.40807,40.00938
251,116.40794,40.00272,116.40796,40.00562
252,116.40788,39.99892,116.40794,40.00259
253,116.40778,39.99508,116.40787,39.99868
254,116.40807,40.0097,116.40874,40.02213
255,116.40881,40.02264,116.4091,40.02414
256,116.41059,40.03293,116.41087,40.03447
257,116.41142,40.03763,116.41217,40.0452
258,116.40956,40.02702,116.40984,40.02854
259,116.40768,40.00558,116.40768,40.00271
260,116.40763,40.00121,116.40759,39.99989
261,116.41019,40.03278,116.40917,40.02699
262,116.40754,39.99779,116.40748,39.99502
263,116.40749,39.99493,116.40731,39.98926
264,116.40789,40.00939,116.40768,40.00558
265,116.4084,40.02129,116.40789,40.01043
266,116.41193,40.04478,116.41105,40.03758
267,116.41105,40.03758,116.41021,40.03288
268,116.40915,40.02688,116.40891,40.0243
269,116.40784,39.98996,116.40788,39.99405
270,116.40805,40.00563,116.40817,40.00938
271,116.40803,40.00272,116.40805,40.00563
272,116.41072,40.03286,116.41153,40.03748
273,116.40796,40,116.40803,40.0026
274,116.40787,39.99502,116.40799,39.99881
275,116.40805,40.01046,116.40859,40.02134
276,116.4091,40.02414,116.4097,40.02692
277,116.41155,40.03763,116.41318,40.04421
278,116.4097,40.02692,116.4107,40.03278
279,116.32595,40.0491,116.33033,40.04406
280,116.32412,40.0513,116.32595,40.0491
281,116.33327,40.04028,116.33599,40.03684
282,116.33043,40.04393,116.33286,40.0408
283,116.32585,40.04945,116.3243,40.05129
284,116.33332,40.0405,116.3305,40.04409
285,116.3288,40.04603,116.32629,40.04894
286,116.33627,40.03684,116.33332,40.0405
287,116.32862,40.0548,116.32679,40.05333
288,116.32679,40.05333,116.32423,40.05138
289,116.32412,40.0513,116.3205,40.04854
290,116.3205,40.04854,116.31948,40.04775
291,116.31948,40.04775,116.3105,40.04323
292,116.32764,40.05391,116.32887,40.05485
293,116.32532,40.05221,116.32635,40.05299
294,116.3205,40.04854,116.31948,40.04775
295,116.31065,40.04326,116.31706,40.04604
296,116.3205,40.04854,116.32412,40.0513
297,116.32318,40.04032,116.32326,40.03915
298,116.32304,40.04252,116.32316,40.04061
299,116.32328,40.03886,116.32338,40.03608
300,116.32085,40.04594,116.3225,40.04386
301,116.31949,40.0477,116.32085,40.04594
302,116.32329,40.04046,116.32263,40.04385
303,116.32263,40.04385,116.3215,40.04508
304,116.32339,40.039,116.32329,40.04046
305,116.31949,40.0477,116.32085,40.04594
306,116.32349,40.03599,116.32339,40.039
307,116.36409,40.28484,116.33679,40.30679
308,116.34754,40.41242,116.3687,40.38838
309,116.40479,40.19666,116.40616,40.1875
310,116.41115,40.20263,116.40592,40.19688
311,116.41488,40.22331,116.41308,40.2066
312,116.40616,40.1875,116.40732,40.17724
313,116.41511,40.22502,116.41488,40.22331
314,116.36388,40.36327,116.34027,40.31006
315,116.36885,40.388,116.36733,40.36768
316,116.36511,40.28509,116.41274,40.22617
317,116.41249,40.52921,116.34435,40.421
318,116.3474,40.41394,116.41039,40.5252
319,116.40492,40.19668,116.41308,40.2066
320,116.41311,40.20679,116.41499,40.2224
321,116.41511,40.22502,116.41488,40.22331
322,116.40616,40.18843,116.40535,40.19422
323,116.4138,40.22989,116.36593,40.28494
324,116.36388,40.36327,116.36893,40.3871
325,116.36682,40.39014,116.34766,40.4124
326,116.40747,40.17698,116.40656,40.18614
327,116.40524,40.19491,116.40492,40.19668
328,116.33678,40.30685,116.36336,40.36279
329,116.33691,40.30653,116.36511,40.28509
330,116.38714,39.99442,116.38033,39.99428
331,116.38033,39.99428,116.37604,39.99411
332,116.38042,39.99416,116.38707,39.9943
333,116.37534,39.99398,116.38007,39.99414
334,116.40974,39.98321,116.40765,39.98312
335,116.42061,39.98346,116.41739,39.98345
336,116.42428,39.98349,116.42061,39.98346
337,116.4171,39.98345,116.41176,39.98329
338,116.40765,39.983,116.41019,39.98312
339,116.41019,39.98312,116.4171,39.98336
340,116.42131,39.98339,116.4242,39.98341
341,116.41749,39.98336,116.42051,39.98338
342,116.40204,40.01911,116.40016,40.00979
343,116.40028,40.00993,116.40218,40.02346
344,116.38436,40.0208,116.3807,40.01543
345,116.38649,40.01002,116.38478,40.02074
346,116.40723,39.98312,116.39445,39.9827
347,116.39625,39.9826,116.40715,39.98301
348,116.1989,39.94795,116.19163,39.94798
349,116.18706,39.95451,116.19163,39.94798
350,116.1989,39.94795,116.20025,39.94459
351,116.20026,39.94439,116.20026,39.94426
352,116.19984,39.9337,116.20002,39.932
353,116.19976,39.93453,116.19981,39.93407
354,116.20027,39.94402,116.20027,39.94144
355,116.19997,39.94057,116.19967,39.93583
356,116.20037,39.94459,116.19902,39.94795
357,116.1914,39.94873,116.18833,39.95419
358,116.20012,39.93206,116.19995,39.93371
359,116.19995,39.93371,116.19986,39.93461
360,116.19986,39.93461,116.20008,39.94057
361,116.20037,39.94418,116.20037,39.94459
362,116.20008,39.94057,116.20038,39.94409
363,116.19517,39.94795,116.19773,39.94795
364,116.19862,39.91667,116.19874,39.91452
365,116.19883,39.91288,116.19884,39.91149
366,116.19891,39.90844,116.19885,39.9108
367,116.19892,39.9075,116.19891,39.90844
368,116.19876,39.91376,116.19857,39.91714
369,116.19885,39.9108,116.19876,39.91376
370,116.19892,39.9075,116.19891,39.90844
371,116.19891,39.90844,116.19885,39.9108
372,116.29113,39.97394,116.2886,39.97318
373,116.28791,39.97265,116.28723,39.97217
374,116.29422,39.97411,116.29405,39.9741
375,116.301,39.97452,116.29728,39.97429
376,116.28709,39.97209,116.2886,39.97318
377,116.29113,39.97394,116.29631,39.97424
378,116.2886,39.97318,116.29113,39.97394
379,116.29631,39.97424,116.30102,39.97444
380,116.25093,40.20064,116.2447,40.20044
381,116.24083,40.20044,116.23748,40.20043
382,116.2447,40.20044,116.24083,40.20044
383,116.23748,40.20043,116.23433,40.2004
384,116.23421,40.2004,116.22966,40.20044
385,116.23095,40.20036,116.23303,40.20033
386,116.2447,40.20035,116.24083,40.20034
387,116.24596,40.20036,116.25093,40.20039
388,116.24083,40.20034,116.23747,40.20033
389,116.23428,40.20031,116.23747,40.20033
390,116.18633,40.04505,116.1858,40.04236
391,116.18657,40.04897,116.18645,40.04748
392,116.18505,40.04131,116.18027,40.03409
393,116.18645,40.04748,116.18633,40.04505
394,116.18032,40.0342,116.1858,40.04217
395,116.18663,40.04745,116.18652,40.04505
396,116.18652,40.04505,116.18594,40.0423
397,116.18663,40.04745,116.18674,40.04894
398,116.75638,40.16968,116.73642,40.17047
399,116.64912,40.17053,116.64103,40.17106
400,116.6255,40.17065,116.61539,40.17092
401,116.7322,40.1708,116.72247,40.17108
402,116.59788,40.17412,116.57927,40.17447
403,116.57927,40.17447,116.56033,40.17639
404,116.78875,40.16998,116.76727,40.16979
405,116.49946,40.18603,116.49837,40.18606
406,116.56003,40.17642,116.5312,40.18072
407,116.49837,40.18606,116.48674,40.18626
408,116.64019,40.17113,116.62629,40.17071
409,116.66671,40.17062,116.65993,40.1705
410,116.47186,40.18644,116.46973,40.18644
411,116.76645,40.16978,116.75705,40.16969
412,116.81926,40.17047,116.81264,40.17018
413,116.81173,40.17017,116.78966,40.16999
414,116.6151,40.17098,116.59788,40.17412
415,116.65175,40.17042,116.65094,40.17045
416,116.51284,40.185,116.49946,40.18603
417,116.72179,40.17108,116.69787,40.16998
418,116.5308,40.18082,116.51284,40.185
419,116.65945,40.1705,116.6521,40.17041
420,116.67357,40.17069,116.66737,40.17062
421,116.83458,40.17154,116.81953,40.17048
422,116.69738,40.16996,116.69684,40.16996
423,116.69113,40.17006,116.67427,40.17069
424,116.75673,40.16959,116.76685,40.16969
425,116.64913,40.17038,116.65199,40.1703
426,116.65199,40.1703,116.65981,40.17035
427,116.62602,40.17053,116.64034,40.17097
428,116.59812,40.17397,116.6148,40.17089
429,116.73298,40.17064,116.75673,40.16959
430,116.57951,40.1743,116.5976,40.17393
431,116.78918,40.16989,116.81264,40.17008
432,116.49968,40.18588,116.51258,40.18489
433,116.56052,40.17617,116.57899,40.17435
434,116.49331,40.18605,116.49918,40.18589
435,116.64098,40.17093,116.64913,40.17038
436,116.66712,40.17048,116.67379,40.17055
437,116.48221,40.18611,116.48849,40.18606
438,116.76685,40.16969,116.78918,40.16989
439,116.81926,40.17037,116.8355,40.17142
440,116.81264,40.17008,116.81926,40.17037
441,116.61539,40.17077,116.62551,40.17049
442,116.65199,40.1703,116.65981,40.17035
443,116.45803,40.18647,116.48221,40.18611
444,116.51304,40.1848,116.53098,40.18061
445,116.72201,40.17095,116.73298,40.17064
446,116.53098,40.18061,116.56028,40.17619
447,116.65993,40.17035,116.66712,40.17048
448,116.67397,40.17055,116.69247,40.16983
449,116.69772,40.16983,116.72201,40.17095
450,116.69247,40.16983,116.69753,40.16983
451,116.43917,39.89719,116.43934,39.89573
452,116.43944,39.89498,116.43929,39.89444
453,116.43854,39.89938,116.43861,39.89849
454,116.43896,39.89781,116.43854,39.89948
455,116.43937,39.89559,116.43908,39.89762
456,116.43904,39.89393,116.43937,39.89559
457,116.34498,39.89946,116.34232,39.89937
458,116.34824,39.8996,116.3461,39.89952
459,116.34222,39.89937,116.3461,39.89952
460,116.34266,39.90313,116.33543,39.90709
461,116.34235,39.90253,116.33564,39.90331
462,116.34839,39.90014,116.34257,39.90251
463,116.33383,39.90723,116.33528,39.90363
464,116.33559,39.90334,116.33442,39.90724
465,116.33544,39.90723,116.34154,39.90312
466,116.33559,39.90334,116.34248,39.90252
467,116.34494,39.90193,116.34605,39.90126
468,116.34224,39.90141,116.34221,39.89946
469,116.34248,39.90252,116.34266,39.90313
470,116.34222,39.89928,116.34229,39.89802
471,116.34366,39.90702,116.34266,39.90313
472,116.34232,39.89937,116.34275,39.90313
473,116.34245,39.89783,116.34232,39.89937
474,116.34257,39.90251,116.34275,39.90313
475,116.34291,39.90379,116.34384,39.90716
476,116.36775,39.87835,116.36401,39.87816
477,116.37364,39.87853,116.37068,39.87846
478,116.37068,39.87846,116.36775,39.87835
479,116.36779,39.87835,116.37018,39.87845
480,116.3717,39.8785,116.37364,39.87853
481,116.36459,39.87822,116.36653,39.87831
482,116.35914,39.87804,116.35396,39.87779
483,116.35229,39.87773,116.35058,39.87769
484,116.36338,39.87818,116.3594,39.87804
485,116.35927,39.87794,116.36388,39.87809
486,116.35376,39.87766,116.35927,39.87794
487,116.35043,39.87754,116.35376,39.87766
488,116.29585,40.15204,116.28759,40.14918
489,116.27933,40.14721,116.26217,40.14211
490,116.32358,40.16679,116.30468,40.16091
491,116.28759,40.14918,116.27947,40.14725
492,116.30235,40.15454,116.29585,40.15204
493,116.32801,40.16989,116.32358,40.16679
494,116.26293,40.1422,116.27574,40.14616
495,116.29697,40.15267,116.30103,40.15434
496,116.28307,40.14804,116.28733,40.14901
497,116.32449,40.16744,116.32786,40.16979
498,116.28794,40.14912,116.29492,40.15122
499,116.30235,40.15454,116.32344,40.16667
500,116.3374,39.92815,116.3343,39.92816
501,116.35345,39.92816,116.34946,39.92816
502,116.34946,39.92816,116.34402,39.92816
503,116.35582,39.92818,116.35345,39.92816
504,116.34385,39.92816,116.3374,39.92815
505,116.3386,39.92815,116.34378,39.92816
506,116.35345,39.92816,116.35582,39.92818
507,116.34946,39.92816,116.35345,39.92816
508,116.3354,39.92817,116.33664,39.92816
509,116.34409,39.92816,116.34665,39.92816
510,116.48887,39.90064,116.47776,39.90045
511,116.51065,39.90077,116.51475,39.90075
512,116.50551,39.90079,116.50402,39.90079
513,116.51065,39.90077,116.50743,39.90078
514,116.46392,39.90072,116.46194,39.90072
515,116.47252,39.90061,116.46825,39.90052
516,116.49681,39.90074,116.48996,39.90065
517,116.5,39.90081,116.49984,39.90081
518,116.47657,39.9005,116.47342,39.9006
519,116.46179,39.90072,116.46722,39.9007
520,116.49016,39.90066,116.49872,39.9008
521,116.50743,39.90078,116.51065,39.90077
522,116.51065,39.90077,116.51475,39.90075
523,116.46733,39.9007,116.47272,39.90061
524,116.47272,39.90061,116.47757,39.90046
525,116.49872,39.9008,116.50262,39.9008
526,116.50262,39.9008,116.50743,39.90078
527,116.48074,39.9005,116.48973,39.90065
528,116.27803,39.95327,116.27671,39.95417
529,116.28465,39.94993,116.27814,39.95318
530,116.28821,39.94901,116.28465,39.94993
531,116.29227,39.94804,116.28836,39.94896
532,116.2761,39.95403,116.27805,39.9531
533,116.27805,39.9531,116.28465,39.9498
534,116.28518,39.94967,116.28603,39.94946
535,116.11927,40.0672,116.11946,40.06652
536,116.12,40.06514,116.12864,40.05605
537,116.11946,40.06652,116.12,40.06514
538,116.12164,40.08991,116.12123,40.08271
539,116.12123,40.08271,116.119,40.06895
540,116.119,40.06895,116.11923,40.06741
541,116.119,40.06895,116.11923,40.06741
542,116.11993,40.06535,116.11978,40.06573
543,116.12874,40.05598,116.12137,40.06358
544,116.1194,40.06667,116.11928,40.06713
545,116.12133,40.08333,116.12164,40.08986
546,116.11823,40.07415,116.12117,40.08239
547,116.391,39.92205,116.3914,39.91481
548,116.39138,39.91502,116.39101,39.92194
549,116.40036,40.00513,116.40048,40.00254
550,116.40049,40.00231,116.40072,39.99849
551,116.40079,39.99701,116.40084,39.99492
552,116.40085,39.99476,116.40089,39.98859
553,116.40017,40.00958,116.40025,40.00716
554,116.40025,40.00706,116.40036,40.00513
555,116.40149,39.98861,116.40097,39.99463
556,116.40046,40.00543,116.40032,40.00837
557,116.40061,40.00283,116.40054,40.00414
558,116.40083,39.99818,116.40076,40
559,116.40095,39.99493,116.40083,39.99818
560,116.40001,40.00511,116.40016,40.00253
561,116.40017,40.0023,116.40038,39.99825
562,116.39257,39.98767,116.39331,39.98503
563,116.39418,39.97627,116.39421,39.97545
564,116.39342,39.98252,116.39417,39.97698
565,116.39433,39.97304,116.39451,39.96933
566,116.39466,39.96932,116.3945,39.97305
567,116.39468,39.97773,116.39465,39.97844
568,116.39439,39.97603,116.39438,39.97627
569,116.39433,39.98504,116.3963,39.98792
570,116.39462,39.9791,116.39446,39.98254
571,116.39421,39.97545,116.39418,39.97303
572,116.39418,39.97303,116.39442,39.9707
573,116.39476,39.96936,116.39441,39.97544
574,116.38714,39.99431,116.38744,39.98858
575,116.38668,40.00466,116.38676,40.00243
576,116.38681,40.00157,116.387,39.9979
577,116.38701,39.99781,116.38714,39.99442
578,116.38637,40.00981,116.38656,40.00684
579,116.38656,40.00674,116.38667,40.00493
580,116.38773,39.9824,116.38785,39.98012
581,116.38785,39.98012,116.38799,39.9769
582,116.38744,39.98858,116.38773,39.98254
583,116.38729,39.99453,116.38713,39.99774
584,116.38812,39.97697,116.38797,39.98001
585,116.38679,40.00473,116.38667,40.00674
586,116.38689,40.00216,116.38679,40.00473
587,116.38712,39.99797,116.38691,40.00189
588,116.38665,40.00706,116.38657,40.00847
589,116.38785,39.98261,116.38731,39.9942
590,116.38797,39.98014,116.38786,39.98234
591,116.38734,39.9907,116.38695,39.98819
592,116.38739,39.98762,116.38748,39.98594
593,116.38748,39.98594,116.38763,39.98254
594,116.38764,39.9824,116.38774,39.98014
595,116.38774,39.98014,116.38789,39.97696
596,116.3877,39.9885,116.38754,39.99094
597,116.38812,39.9769,116.38808,39.98005
598,116.38796,39.98254,116.38774,39.98764
599,116.38808,39.98005,116.38796,39.98241
600,116.40277,39.91977,116.40298,39.9153
601,116.40255,39.92348,116.40277,39.91977
602,116.40299,39.91516,116.40283,39.91867
603,116.40276,39.91992,116.40255,39.92337
604,116.40358,39.94899,116.42801,39.94962
605,116.375,39.94874,116.40358,39.94899
606,116.36897,39.9478,116.375,39.94874
607,116.35588,39.94279,116.375,39.94874
608,116.35588,39.94279,116.36897,39.9478
609,116.41171,39.9492,116.38296,39.94893
610,116.38078,39.94892,116.35647,39.94401
611,116.42422,39.94962,116.41259,39.94923
612,116.32898,39.90033,116.32909,39.89753
613,116.3289,39.90734,116.32888,39.90499
614,116.3289,39.90261,116.32897,39.90046
615,116.32888,39.90499,116.3289,39.90261
616,116.32909,39.90061,116.32904,39.90249
617,116.32903,39.90273,116.32902,39.90464
618,116.32902,39.90536,116.32903,39.90721
619,116.32923,39.89744,116.3291,39.90033
620,116.40653,39.91844,116.40665,39.9153
621,116.40584,39.93339,116.406,39.92918
622,116.40612,39.92723,116.40632,39.92431
623,116.40648,39.91993,116.40653,39.91844
624,116.40633,39.92377,116.40648,39.91993
625,116.406,39.92918,116.40612,39.92723
626,116.40648,39.91993,116.40653,39.91844
627,116.40663,39.91569,116.40653,39.91838
628,116.40607,39.92802,116.40604,39.9285
629,116.40643,39.92096,116.40632,39.92431
630,116.40629,39.92472,116.40615,39.92678
631,116.40594,39.93002,116.40584,39.93282
632,116.43788,40.00077,116.43739,39.99824
633,116.439,40.01363,116.43884,40.00846
634,116.44064,40.01896,116.43909,40.0141
635,116.43882,40.00819,116.4382,40.00222
636,116.43748,39.99828,116.4381,40.00091
637,116.4381,40.00091,116.43901,40.00841
